Date,Open,High,Low,Close,Adj Close,Volume
2020-09-10,170500.000000,171500.000000,168000.000000,169000.000000,147796.937500,1326177
2020-09-11,167500.000000,171500.000000,167500.000000,171500.000000,149983.265625,1538378
2020-09-14,174500.000000,180000.000000,174000.000000,180000.000000,157416.843750,3145262
2020-09-15,184000.000000,185000.000000,178500.000000,179000.000000,156542.312500,2644009
2020-09-16,179500.000000,186000.000000,177000.000000,183500.000000,160477.718750,3401835
2020-09-17,185500.000000,191500.000000,183000.000000,184000.000000,160915.015625,4383978
2020-09-18,184000.000000,186000.000000,179000.000000,181000.000000,158291.390625,2584103
2020-09-21,181000.000000,188500.000000,180500.000000,185000.000000,161789.515625,3133848
2020-09-22,185000.000000,186000.000000,178000.000000,179500.000000,156979.562500,3042046
2020-09-23,183000.000000,183000.000000,170000.000000,179500.000000,156979.562500,3481682
2020-09-24,173500.000000,176000.000000,171000.000000,171500.000000,149983.265625,2841908
2020-09-25,172500.000000,174000.000000,166000.000000,170000.000000,148671.437500,2076987
2020-09-28,173000.000000,176000.000000,172000.000000,175500.000000,153481.421875,1374871
2020-09-29,178500.000000,180000.000000,177500.000000,178500.000000,156105.031250,1475249
2020-10-05,183000.000000,187500.000000,181500.000000,187000.000000,163538.593750,2732820
2020-10-06,188000.000000,188500.000000,181500.000000,182500.000000,159603.187500,2143171
2020-10-07,180000.000000,183500.000000,178500.000000,183000.000000,160040.453125,1512423
2020-10-08,185500.000000,186000.000000,180000.000000,180500.000000,157854.109375,1750474
2020-10-12,178000.000000,181500.000000,176000.000000,180000.000000,157416.843750,1655359
2020-10-13,181000.000000,181500.000000,176000.000000,179000.000000,156542.312500,1728432
2020-10-14,181000.000000,183500.000000,177000.000000,178000.000000,155667.765625,1930046
2020-10-15,177000.000000,178500.000000,175000.000000,176000.000000,153918.687500,1587551
2020-10-16,176500.000000,177500.000000,169000.000000,172000.000000,150420.531250,3197258
2020-10-19,169500.000000,172000.000000,167500.000000,168000.000000,146922.390625,2230634
2020-10-20,157000.000000,168500.000000,156500.000000,167500.000000,146485.109375,5697398
2020-10-21,167000.000000,167500.000000,163500.000000,165500.000000,144736.031250,1760669
2020-10-22,163000.000000,163500.000000,161000.000000,162500.000000,142112.421875,1700524
2020-10-23,163500.000000,168000.000000,163000.000000,167000.000000,146047.843750,1883932
2020-10-26,167000.000000,174000.000000,164000.000000,171500.000000,149983.265625,3018359
2020-10-27,173000.000000,178000.000000,171000.000000,172500.000000,150857.828125,3317704
2020-10-28,172000.000000,174000.000000,169500.000000,173500.000000,151732.343750,1419988
2020-10-29,169000.000000,171000.000000,168000.000000,170000.000000,148671.437500,1484537
2020-10-30,169000.000000,169500.000000,164500.000000,164500.000000,143861.500000,1452259
2020-11-02,166000.000000,170500.000000,166000.000000,170500.000000,149108.734375,1052301
2020-11-03,171000.000000,172000.000000,169000.000000,170500.000000,149108.734375,1006364
2020-11-04,173000.000000,175000.000000,170500.000000,171500.000000,149983.265625,1699252
2020-11-05,173500.000000,175000.000000,172500.000000,175000.000000,153044.140625,1299430
2020-11-06,176500.000000,177000.000000,169500.000000,170500.000000,149108.734375,2233192
2020-11-09,172500.000000,174500.000000,172000.000000,172500.000000,150857.828125,1521010
2020-11-10,174500.000000,174500.000000,172000.000000,173500.000000,151732.343750,1796342
2020-11-11,174500.000000,179000.000000,173000.000000,175500.000000,153481.421875,4140745
2020-11-12,175500.000000,177000.000000,173000.000000,174000.000000,152169.609375,1965154
2020-11-13,174000.000000,178500.000000,173500.000000,177500.000000,155230.500000,2405777
2020-11-16,182500.000000,183500.000000,177500.000000,179000.000000,156542.312500,2752922
2020-11-17,179500.000000,185000.000000,178000.000000,182500.000000,159603.187500,3429139
2020-11-18,183500.000000,185500.000000,179000.000000,179500.000000,156979.562500,2228657
2020-11-19,179000.000000,181500.000000,177500.000000,180000.000000,157416.843750,1379907
2020-11-20,179000.000000,179500.000000,177000.000000,177000.000000,154793.218750,1309560
2020-11-23,175000.000000,179500.000000,175000.000000,179000.000000,156542.312500,1494870
2020-11-24,181000.000000,183000.000000,179500.000000,181000.000000,158291.390625,1522580
2020-11-25,183500.000000,184000.000000,178000.000000,179500.000000,156979.562500,2082764
2020-11-26,179500.000000,181000.000000,178000.000000,179000.000000,156542.312500,1260429
2020-11-27,179000.000000,181000.000000,178000.000000,181000.000000,158291.390625,1033868
2020-11-30,181500.000000,188500.000000,181500.000000,181500.000000,158728.640625,3981271
2020-12-01,183000.000000,184500.000000,179500.000000,183500.000000,160477.718750,1792800
2020-12-02,183500.000000,184500.000000,181500.000000,182500.000000,159603.187500,1745795
2020-12-03,183500.000000,196500.000000,182000.000000,196500.000000,171846.703125,6053809
2020-12-04,198000.000000,199000.000000,195000.000000,196500.000000,171846.703125,3224702
2020-12-07,195500.000000,198500.000000,190500.000000,193500.000000,169223.109375,2519339
2020-12-08,191000.000000,192000.000000,186000.000000,186500.000000,163101.312500,3181249
2020-12-09,188000.000000,192000.000000,187000.000000,191500.000000,167474.015625,1805987
2020-12-10,189000.000000,194000.000000,188000.000000,191500.000000,167474.015625,2187019
2020-12-11,193000.000000,194500.000000,190000.000000,190000.000000,166162.218750,1644559
2020-12-14,190500.000000,191000.000000,187000.000000,189000.000000,165287.687500,1259459
2020-12-15,189000.000000,190500.000000,186000.000000,188500.000000,164850.390625,1355388
2020-12-16,190000.000000,193500.000000,189500.000000,190000.000000,166162.218750,1268117
2020-12-17,190000.000000,190500.000000,188000.000000,190500.000000,166599.500000,974859
2020-12-18,191000.000000,191000.000000,189000.000000,189000.000000,165287.687500,930831
2020-12-21,188500.000000,189000.000000,185000.000000,187000.000000,163538.593750,1120752
2020-12-22,186000.000000,186500.000000,183000.000000,184000.000000,160915.015625,1381697
2020-12-23,183000.000000,188500.000000,183000.000000,185000.000000,161789.515625,1301433
2020-12-24,185000.000000,189000.000000,185000.000000,187000.000000,163538.593750,1061140
2020-12-28,189000.000000,193000.000000,187500.000000,189500.000000,165724.953125,2410348
2020-12-29,191000.000000,191500.000000,188000.000000,190500.000000,169279.375000,1488327
2020-12-30,190500.000000,193500.000000,189000.000000,192000.000000,170612.250000,1361340
2021-01-04,194000.000000,211000.000000,193500.000000,207500.000000,184385.671875,5651695
2021-01-05,207000.000000,213000.000000,205000.000000,209500.000000,186162.890625,3022595
2021-01-06,209500.000000,211500.000000,202500.000000,203000.000000,180386.937500,2848547
2021-01-07,206000.000000,210500.000000,204500.000000,206000.000000,183052.765625,2478337
2021-01-08,240500.000000,257000.000000,225000.000000,246000.000000,218596.984375,19933702
2021-01-11,256500.000000,289000.000000,256000.000000,267500.000000,237702.015625,14433887
2021-01-12,263500.000000,274500.000000,250500.000000,261000.000000,231926.078125,8040182
2021-01-13,259500.000000,265000.000000,250000.000000,259000.000000,230148.859375,5805649
2021-01-14,251000.000000,255500.000000,248500.000000,250500.000000,222595.718750,3389733
2021-01-15,252000.000000,255000.000000,239000.000000,240000.000000,213265.359375,3915078
2021-01-18,237500.000000,246500.000000,234000.000000,241000.000000,214153.953125,3387635
2021-01-19,244000.000000,261500.000000,244000.000000,261500.000000,232370.359375,4976690
2021-01-20,271000.000000,277000.000000,254000.000000,259000.000000,230148.859375,5305494
2021-01-21,264000.000000,266500.000000,259500.000000,264500.000000,235036.171875,2593509
2021-01-22,261000.000000,263000.000000,257000.000000,257000.000000,228371.640625,2093127
2021-01-25,253000.000000,262000.000000,251500.000000,260000.000000,231037.468750,1895263
2021-01-26,260500.000000,260500.000000,250500.000000,251500.000000,223484.328125,1846817
2021-01-27,252000.000000,254500.000000,245000.000000,245500.000000,218152.687500,2190994
2021-01-28,238000.000000,243500.000000,236500.000000,238500.000000,211932.437500,2033262
2021-01-29,242000.000000,242500.000000,227000.000000,229000.000000,203490.703125,2663404
2021-02-01,229000.000000,238500.000000,224500.000000,238500.000000,211932.437500,1798912
2021-02-02,241500.000000,243500.000000,236000.000000,240500.000000,213709.656250,1519973
2021-02-03,245000.000000,252500.000000,242500.000000,245500.000000,218152.687500,2983093
2021-02-04,251500.000000,253000.000000,244000.000000,248500.000000,220818.500000,1907305
2021-02-05,249500.000000,250500.000000,243000.000000,249500.000000,221707.093750,1539977
2021-02-08,238000.000000,240500.000000,228500.000000,234000.000000,207933.718750,3212977
2021-02-09,232500.000000,240500.000000,232500.000000,236500.000000,210155.250000,1391614
2021-02-10,239000.000000,246000.000000,235000.000000,245000.000000,217708.375000,1233628
2021-02-15,247000.000000,249000.000000,243500.000000,247500.000000,219929.890625,916331
2021-02-16,249000.000000,251000.000000,245000.000000,247500.000000,219929.890625,1179084
2021-02-17,248000.000000,248000.000000,242500.000000,243500.000000,216375.468750,871176
2021-02-18,241000.000000,243500.000000,235500.000000,235500.000000,209266.640625,1260023
2021-02-19,236500.000000,242000.000000,235500.000000,242000.000000,215042.546875,1168454
2021-02-22,243000.000000,247500.000000,240000.000000,241500.000000,214598.250000,1157808
2021-02-23,242500.000000,247500.000000,237000.000000,244500.000000,217264.062500,1629578
2021-02-24,246500.000000,249000.000000,235000.000000,235000.000000,208822.312500,2072507
2021-02-25,239000.000000,245000.000000,235000.000000,245000.000000,217708.375000,1562697
2021-02-26,238500.000000,248500.000000,235500.000000,237000.000000,210599.531250,2710962
2021-03-02,244500.000000,249000.000000,237000.000000,239000.000000,212376.765625,2509152
2021-03-03,239000.000000,241500.000000,236500.000000,240000.000000,213265.359375,910872
2021-03-04,236000.000000,238000.000000,232500.000000,235000.000000,208822.312500,1274581
2021-03-05,230500.000000,237000.000000,228500.000000,235000.000000,208822.312500,1153198
2021-03-08,237000.000000,237500.000000,230000.000000,230500.000000,204823.593750,853206
2021-03-09,230500.000000,234000.000000,228000.000000,231500.000000,205712.203125,1254755
2021-03-10,236500.000000,236500.000000,227000.000000,227500.000000,202157.781250,901351
2021-03-11,228000.000000,232000.000000,227500.000000,228500.000000,203046.390625,1154314
2021-03-12,231500.000000,233500.000000,229000.000000,232500.000000,206600.812500,823038
2021-03-15,233000.000000,236000.000000,230000.000000,232000.000000,206156.484375,769672
2021-03-16,233500.000000,235000.000000,232000.000000,234000.000000,207933.718750,633617
2021-03-17,234000.000000,234000.000000,230000.000000,232000.000000,206156.484375,627439
2021-03-18,234500.000000,238000.000000,233500.000000,234000.000000,207933.718750,1005422
2021-03-19,230000.000000,232000.000000,229000.000000,229500.000000,203934.984375,1055587
2021-03-22,230000.000000,231000.000000,227500.000000,229000.000000,203490.703125,739527
2021-03-23,229500.000000,231000.000000,225500.000000,226500.000000,201269.171875,1024811
2021-03-24,225000.000000,225500.000000,220000.000000,221000.000000,196381.859375,1049551
2021-03-25,218500.000000,220500.000000,216000.000000,218000.000000,193716.046875,1087519
2021-03-26,219500.000000,219500.000000,212000.000000,215500.000000,191494.515625,1480861
2021-03-29,215500.000000,217500.000000,211000.000000,215500.000000,191494.515625,1184415
2021-03-30,215500.000000,221000.000000,215000.000000,219500.000000,195048.937500,935840
2021-03-31,221500.000000,222000.000000,218000.000000,218000.000000,193716.046875,750876
2021-04-01,220500.000000,224500.000000,218500.000000,219000.000000,194604.640625,749450
2021-04-02,225500.000000,238500.000000,225000.000000,233500.000000,207489.421875,3648528
2021-04-05,236000.000000,236500.000000,230000.000000,234000.000000,207933.718750,990184
2021-04-06,235000.000000,235000.000000,229500.000000,230000.000000,204379.281250,737694
2021-04-07,228500.000000,232500.000000,226500.000000,230000.000000,204379.281250,708886
2021-04-08,229000.000000,233500.000000,227000.000000,231500.000000,205712.203125,915323
2021-04-09,231500.000000,232000.000000,227000.000000,228500.000000,203046.390625,726250
2021-04-12,228000.000000,229000.000000,225500.000000,226000.000000,200824.890625,659014
2021-04-13,226500.000000,230000.000000,226000.000000,230000.000000,204379.281250,634607
2021-04-14,231000.000000,237000.000000,230500.000000,232500.000000,206600.812500,940909
2021-04-15,232500.000000,232500.000000,229000.000000,230500.000000,204823.593750,555364
2021-04-16,231500.000000,233500.000000,230500.000000,231500.000000,205712.203125,577562
2021-04-19,232000.000000,232500.000000,229000.000000,230000.000000,204379.281250,715867
2021-04-20,230000.000000,231000.000000,228500.000000,229000.000000,203490.703125,722449
2021-04-21,227500.000000,228000.000000,224000.000000,225500.000000,200380.562500,848076
2021-04-22,226500.000000,231000.000000,225500.000000,226000.000000,200824.890625,1025922
2021-04-23,225500.000000,225500.000000,220500.000000,221000.000000,196381.859375,1202196
2021-04-26,221500.000000,222500.000000,220000.000000,221500.000000,196826.140625,653982
2021-04-27,222000.000000,222500.000000,218000.000000,220000.000000,195493.234375,763634
2021-04-28,220000.000000,223500.000000,219500.000000,221500.000000,196826.140625,701452
2021-04-29,221000.000000,221500.000000,217000.000000,217500.000000,193271.734375,1047837
2021-04-30,216000.000000,216500.000000,211000.000000,212000.000000,188384.375000,1168115
2021-05-03,212000.000000,222500.000000,211000.000000,218000.000000,193716.046875,1189242
2021-05-04,220000.000000,224500.000000,217500.000000,223500.000000,198603.359375,953550
2021-05-06,223000.000000,225000.000000,221000.000000,223500.000000,198603.359375,645594
2021-05-07,223500.000000,227000.000000,221000.000000,224000.000000,199047.671875,639489
2021-05-10,226500.000000,230000.000000,225500.000000,229500.000000,203934.984375,1117219
2021-05-11,227000.000000,228500.000000,223500.000000,226500.000000,201269.171875,852825
2021-05-12,226500.000000,233000.000000,223000.000000,227500.000000,202157.781250,1649500
2021-05-13,224000.000000,232000.000000,221500.000000,229500.000000,203934.984375,1593554
2021-05-14,234000.000000,236000.000000,226500.000000,229000.000000,203490.703125,1357407
2021-05-17,232000.000000,232500.000000,225000.000000,227000.000000,201713.484375,875528
2021-05-18,227500.000000,232500.000000,226000.000000,231000.000000,205267.890625,1034501
2021-05-20,228500.000000,230500.000000,224000.000000,224500.000000,199491.984375,1190072
2021-05-21,227000.000000,233000.000000,225500.000000,227500.000000,202157.781250,1333704
2021-05-24,227500.000000,231000.000000,226000.000000,228000.000000,202602.109375,765657
2021-05-25,230000.000000,230000.000000,225000.000000,227500.000000,202157.781250,781950
2021-05-26,227500.000000,229000.000000,222500.000000,223500.000000,198603.359375,1088210
2021-05-27,223000.000000,223500.000000,220000.000000,220500.000000,195937.531250,2306997
2021-05-28,223500.000000,232500.000000,223000.000000,232000.000000,206156.484375,2394356
2021-05-31,233000.000000,235500.000000,230500.000000,235000.000000,208822.312500,1132711
2021-06-01,235000.000000,237500.000000,232500.000000,237000.000000,210599.531250,1027141
2021-06-02,238500.000000,243000.000000,235500.000000,238000.000000,211488.156250,1707167
2021-06-03,238500.000000,240500.000000,236500.000000,238500.000000,211932.437500,1034103
2021-06-04,241500.000000,243000.000000,238000.000000,241500.000000,214598.250000,1333789
2021-06-07,244500.000000,247500.000000,240500.000000,241500.000000,214598.250000,1343895
2021-06-08,241500.000000,245000.000000,238500.000000,243500.000000,216375.468750,875362
2021-06-09,243000.000000,245500.000000,239000.000000,239500.000000,212821.031250,941037
2021-06-10,239000.000000,240000.000000,236000.000000,236000.000000,209710.921875,1094346
2021-06-11,237500.000000,241500.000000,237000.000000,238500.000000,211932.437500,687536
2021-06-14,238500.000000,240000.000000,235000.000000,238000.000000,211488.156250,561560
2021-06-15,238000.000000,239000.000000,235500.000000,237000.000000,210599.531250,471192
2021-06-16,237000.000000,243000.000000,237000.000000,239500.000000,212821.031250,778322
2021-06-17,239000.000000,239500.000000,236000.000000,236500.000000,210155.250000,724881
2021-06-18,237000.000000,238000.000000,235000.000000,235000.000000,208822.312500,1036077
2021-06-21,234000.000000,236000.000000,232000.000000,233000.000000,207045.109375,823355
2021-06-22,235500.000000,243000.000000,235000.000000,241000.000000,214153.953125,1299242
2021-06-23,242000.000000,243000.000000,239000.000000,242500.000000,215486.859375,843399
2021-06-24,243500.000000,249000.000000,241000.000000,242500.000000,215486.859375,1494131
2021-06-25,243500.000000,244000.000000,241000.000000,243000.000000,215931.171875,537893
2021-06-28,244000.000000,244500.000000,240000.000000,241000.000000,214153.953125,575102
2021-06-29,240500.000000,242500.000000,239000.000000,239500.000000,213707.796875,627915
2021-06-30,240000.000000,241000.000000,238500.000000,239500.000000,213707.796875,653096
2021-07-01,238500.000000,243000.000000,236000.000000,242000.000000,215938.562500,1031692
2021-07-02,243500.000000,243500.000000,239000.000000,239000.000000,213261.656250,829518
2021-07-05,239000.000000,240000.000000,235000.000000,236000.000000,210584.718750,861912
2021-07-06,236500.000000,238000.000000,235500.000000,236000.000000,210584.718750,497009
2021-07-07,235000.000000,235500.000000,232000.000000,232000.000000,207015.484375,1122107
2021-07-08,232000.000000,233000.000000,229000.000000,229500.000000,204784.718750,1241792
2021-07-09,227500.000000,229000.000000,225000.000000,226000.000000,201661.656250,1137429
2021-07-12,229000.000000,232000.000000,228000.000000,230000.000000,205230.859375,529258
2021-07-13,230000.000000,231500.000000,229000.000000,230000.000000,205230.859375,518563
2021-07-14,230500.000000,232500.000000,228500.000000,230000.000000,205230.859375,582990
2021-07-15,230000.000000,232500.000000,229500.000000,231500.000000,206569.343750,546166
2021-07-16,230000.000000,230500.000000,228000.000000,230000.000000,205230.859375,468595
2021-07-19,228000.000000,228500.000000,227000.000000,227500.000000,203000.109375,432339
2021-07-20,225500.000000,229500.000000,225000.000000,227000.000000,202553.953125,636495
2021-07-21,231500.000000,232000.000000,227500.000000,228000.000000,203446.281250,631902
2021-07-22,228500.000000,231500.000000,227500.000000,228500.000000,203892.421875,790428
2021-07-23,229000.000000,229000.000000,224000.000000,225500.000000,201215.484375,1574776
2021-07-26,225500.000000,226500.000000,224000.000000,224500.000000,200323.171875,719330
2021-07-27,225500.000000,226500.000000,224000.000000,225000.000000,200769.343750,738143
2021-07-28,225000.000000,225000.000000,221000.000000,222500.000000,198538.562500,886854
2021-07-29,223000.000000,224000.000000,222000.000000,222000.000000,198092.406250,496679
2021-07-30,222000.000000,222000.000000,218000.000000,218000.000000,194523.187500,909716
2021-08-02,218000.000000,220500.000000,217000.000000,220000.000000,196307.781250,676544
2021-08-03,219000.000000,223500.000000,218000.000000,223500.000000,199430.875000,775231
2021-08-04,224000.000000,225000.000000,222500.000000,225000.000000,200769.343750,542319
2021-08-05,223000.000000,224500.000000,222500.000000,223000.000000,198984.703125,470741
2021-08-06,224500.000000,225000.000000,222500.000000,222500.000000,198538.562500,384056
2021-08-09,220500.000000,222500.000000,220000.000000,221000.000000,197200.093750,582236
2021-08-10,220500.000000,221000.000000,218500.000000,219000.000000,195415.484375,497715
2021-08-11,219000.000000,220500.000000,218000.000000,218500.000000,194969.312500,490442
2021-08-12,220000.000000,224000.000000,219000.000000,219000.000000,195415.484375,862826
2021-08-13,221500.000000,221500.000000,214000.000000,217000.000000,193630.875000,864375
2021-08-17,216000.000000,217000.000000,211000.000000,213000.000000,190061.640625,863610
2021-08-18,211000.000000,214000.000000,209000.000000,212500.000000,189615.453125,671920
2021-08-19,212500.000000,212500.000000,205000.000000,206500.000000,184261.625000,1180734
2021-08-20,207000.000000,208000.000000,200000.000000,201500.000000,179800.093750,1310974
2021-08-23,203000.000000,206000.000000,201500.000000,204000.000000,182030.859375,848219
2021-08-24,206000.000000,211000.000000,206000.000000,209500.000000,186938.546875,745430
2021-08-25,210000.000000,212500.000000,207500.000000,209500.000000,186938.546875,477019
2021-08-26,209500.000000,212000.000000,208000.000000,210000.000000,187384.703125,417323
2021-08-27,209000.000000,209500.000000,205000.000000,208500.000000,186046.234375,502218
2021-08-30,211000.000000,212500.000000,210000.000000,210000.000000,187384.703125,409963
2021-08-31,210000.000000,212500.000000,208000.000000,212500.000000,189615.453125,777103
2021-09-01,214000.000000,218500.000000,213500.000000,215000.000000,191846.250000,855937
2021-09-02,214000.000000,215000.000000,210000.000000,211500.000000,188723.156250,656283
2021-09-03,213000.000000,215500.000000,212000.000000,214500.000000,191400.093750,739961
2021-09-06,214500.000000,216000.000000,213500.000000,215000.000000,191846.250000,389587
2021-09-07,214500.000000,214500.000000,211500.000000,212500.000000,189615.453125,434105
2021-09-08,210500.000000,214500.000000,210000.000000,213000.000000,190061.640625,593084
2021-09-09,212500.000000,212500.000000,208000.000000,208500.000000,186046.234375,780270
2021-09-10,208500.000000,209500.000000,204000.000000,206500.000000,184261.625000,678308
2021-09-13,206500.000000,206500.000000,204000.000000,205000.000000,182923.187500,590609
2021-09-14,206500.000000,211500.000000,206000.000000,209000.000000,186492.390625,721080
2021-09-15,208000.000000,211500.000000,208000.000000,209500.000000,186938.546875,472855
2021-09-16,210000.000000,211000.000000,206500.000000,208000.000000,185600.093750,416275
2021-09-17,208000.000000,210000.000000,207000.000000,209000.000000,186492.390625,698398
2021-09-23,205000.000000,209000.000000,204500.000000,208500.000000,186046.234375,525020
2021-09-24,209500.000000,210500.000000,206000.000000,207000.000000,184707.812500,413926
2021-09-27,205000.000000,206000.000000,203500.000000,204000.000000,182030.859375,584898
2021-09-28,204000.000000,204000.000000,200500.000000,201500.000000,179800.093750,719631
2021-09-29,197500.000000,202000.000000,197500.000000,201500.000000,179800.093750,934463
2021-09-30,200000.000000,201000.000000,199000.000000,200000.000000,178461.625000,594666
2021-10-01,198000.000000,199000.000000,192000.000000,193500.000000,172661.609375,1182422
2021-10-05,191000.000000,195000.000000,189000.000000,193500.000000,172661.609375,1056472
2021-10-06,195000.000000,197500.000000,192500.000000,194000.000000,173107.796875,913916
2021-10-07,194500.000000,203000.000000,194500.000000,201000.000000,179353.937500,1066226
2021-10-08,203500.000000,206500.000000,202500.000000,205000.000000,182923.187500,993219
2021-10-12,205000.000000,206500.000000,202000.000000,204500.000000,182477.046875,820163
2021-10-13,206500.000000,211500.000000,206500.000000,211000.000000,188277.000000,1169924
2021-10-14,211500.000000,212000.000000,208000.000000,209000.000000,186492.390625,863110
2021-10-15,210500.000000,211500.000000,208000.000000,208500.000000,186046.234375,530328
2021-10-18,208000.000000,210500.000000,205000.000000,209500.000000,186938.546875,607227
2021-10-19,210500.000000,212000.000000,208000.000000,209000.000000,186492.390625,428739
2021-10-20,210000.000000,211000.000000,208000.000000,209000.000000,186492.390625,472664
2021-10-21,209500.000000,211000.000000,206000.000000,207500.000000,185153.937500,775441
2021-10-22,207000.000000,209500.000000,206000.000000,207500.000000,185153.937500,362676
2021-10-25,207500.000000,212000.000000,206000.000000,211000.000000,188277.000000,649860
2021-10-26,213000.000000,214500.000000,209000.000000,213500.000000,190507.796875,782736
2021-10-27,214500.000000,215000.000000,212500.000000,213500.000000,190507.796875,606729
2021-10-28,213000.000000,214000.000000,209500.000000,210000.000000,187384.703125,633732
2021-10-29,211500.000000,212500.000000,206500.000000,208000.000000,185600.093750,667275
2021-11-01,208000.000000,209500.000000,207000.000000,208000.000000,185600.093750,395091
2021-11-02,208000.000000,211500.000000,207500.000000,210000.000000,187384.703125,417645
2021-11-03,211000.000000,212000.000000,207000.000000,208500.000000,186046.234375,476081
2021-11-04,211000.000000,216000.000000,210000.000000,214000.000000,190953.937500,1122870
2021-11-05,216500.000000,217000.000000,214000.000000,215000.000000,191846.250000,686779
2021-11-08,214500.000000,216500.000000,212500.000000,215000.000000,191846.250000,532328
2021-11-09,216000.000000,217000.000000,212000.000000,213000.000000,190061.640625,620316
2021-11-10,211000.000000,211500.000000,206500.000000,208500.000000,186046.234375,680033
2021-11-11,205500.000000,206500.000000,203500.000000,205000.000000,182923.187500,710080
2021-11-12,205000.000000,209500.000000,205000.000000,208000.000000,185600.093750,415172
2021-11-15,208000.000000,210000.000000,207000.000000,209000.000000,186492.390625,377424
2021-11-16,208000.000000,208000.000000,205000.000000,206500.000000,184261.625000,515194
2021-11-17,206500.000000,209000.000000,203000.000000,207000.000000,184707.812500,715192
2021-11-18,205500.000000,206500.000000,204000.000000,205000.000000,182923.187500,562783
2021-11-19,211500.000000,212500.000000,208000.000000,209500.000000,186938.546875,829314
2021-11-22,209500.000000,220000.000000,207500.000000,218500.000000,194969.312500,1620439
2021-11-23,219000.000000,219500.000000,213500.000000,215000.000000,191846.250000,818782
2021-11-24,215500.000000,216000.000000,211000.000000,212000.000000,189169.328125,652274
2021-11-25,212500.000000,212500.000000,210000.000000,210000.000000,187384.703125,414037
2021-11-26,209500.000000,210000.000000,204000.000000,205500.000000,183369.328125,901184
2021-11-29,199500.000000,203500.000000,199500.000000,200500.000000,178907.781250,901640
2021-11-30,202000.000000,203500.000000,194500.000000,195500.000000,174446.265625,1313581
2021-12-01,198500.000000,202000.000000,196500.000000,201000.000000,179353.937500,741594
2021-12-02,198500.000000,206000.000000,198000.000000,205500.000000,183369.328125,782923
2021-12-03,205500.000000,208000.000000,204500.000000,206000.000000,183815.484375,514358
2021-12-06,204500.000000,208000.000000,202500.000000,206500.000000,184261.625000,503652
2021-12-07,206000.000000,208000.000000,204000.000000,207500.000000,185153.937500,501624
2021-12-08,210000.000000,211000.000000,207000.000000,207500.000000,185153.937500,502904
2021-12-09,207000.000000,210000.000000,206500.000000,207000.000000,184707.812500,775215
2021-12-10,207000.000000,209500.000000,205500.000000,207500.000000,185153.937500,443350
2021-12-13,210000.000000,214000.000000,209000.000000,209000.000000,186492.390625,877690
2021-12-14,208000.000000,212000.000000,207500.000000,211000.000000,188277.000000,499536
2021-12-15,210500.000000,211500.000000,208500.000000,209000.000000,186492.390625,436219
2021-12-16,211500.000000,212000.000000,208000.000000,209500.000000,186938.546875,457620
2021-12-17,208500.000000,211500.000000,208000.000000,209500.000000,186938.546875,623863
2021-12-20,209000.000000,209500.000000,204500.000000,205000.000000,182923.187500,542620
2021-12-21,206000.000000,207500.000000,204000.000000,205000.000000,182923.187500,548609
2021-12-22,207000.000000,209500.000000,205500.000000,206500.000000,184261.625000,480545
2021-12-23,208000.000000,209000.000000,207000.000000,209000.000000,186492.390625,372738
2021-12-24,210500.000000,216500.000000,210500.000000,215500.000000,192292.406250,1024355
2021-12-27,216500.000000,217000.000000,213500.000000,213500.000000,190507.796875,530039
2021-12-28,215000.000000,215000.000000,211500.000000,214000.000000,190953.937500,880326
2021-12-29,213000.000000,215000.000000,211500.000000,212000.000000,192772.546875,659392
2021-12-30,211500.000000,212000.000000,208500.000000,209000.000000,190044.640625,581448
2022-01-04,212500.000000,212500.000000,208500.000000,210000.000000,190953.937500,499857
2022-01-05,214000.000000,217500.000000,212000.000000,213500.000000,194136.515625,1175411
2022-01-06,210000.000000,216500.000000,210000.000000,214000.000000,194591.156250,866582
2022-01-07,214500.000000,216500.000000,213500.000000,215000.000000,195500.468750,577852
2022-01-10,214000.000000,215000.000000,209000.000000,209500.000000,190499.296875,744261
2022-01-11,209500.000000,211500.000000,209000.000000,210500.000000,191408.593750,482235
2022-01-12,211500.000000,213000.000000,210500.000000,211500.000000,192317.890625,470451
2022-01-13,211500.000000,213000.000000,210000.000000,210000.000000,190953.937500,499094
2022-01-14,209500.000000,211000.000000,208000.000000,209000.000000,190044.640625,406569
2022-01-17,208500.000000,209000.000000,202500.000000,205000.000000,186407.421875,724213
2022-01-18,206000.000000,206000.000000,201500.000000,202500.000000,184134.156250,580959
2022-01-19,200500.000000,203500.000000,200000.000000,200500.000000,182315.562500,525014
2022-01-20,200500.000000,202500.000000,199500.000000,202000.000000,183679.515625,451581
2022-01-21,199500.000000,201000.000000,198500.000000,200000.000000,181860.890625,513891
2022-01-24,197500.000000,200000.000000,195000.000000,197000.000000,179132.984375,659010
2022-01-25,196500.000000,197000.000000,190000.000000,194500.000000,176859.734375,1174185
2022-01-26,194500.000000,194500.000000,194500.000000,194500.000000,176859.734375,0
2022-01-27,190000.000000,191500.000000,185500.000000,186500.000000,169585.296875,1072651
2022-01-28,186500.000000,186500.000000,186500.000000,186500.000000,169585.296875,0
2022-02-03,193000.000000,195500.000000,191500.000000,191500.000000,174131.812500,837241
2022-02-04,190500.000000,192000.000000,188000.000000,190000.000000,172767.859375,837609
2022-02-07,189500.000000,190000.000000,184500.000000,186500.000000,169585.296875,829365
