Date,Open,High,Low,Close,Adj Close,Volume
2020-09-07,56100.000000,57300.000000,55800.000000,56500.000000,51425.246094,18685880
2020-09-08,57400.000000,58700.000000,57200.000000,58700.000000,53427.648438,31517520
2020-09-09,58200.000000,59300.000000,57800.000000,58400.000000,53154.593750,30597399
2020-09-10,59900.000000,60000.000000,59100.000000,59200.000000,53882.730469,29923293
2020-09-11,59300.000000,59400.000000,58200.000000,59000.000000,53700.703125,16017098
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,54974.949219,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,55521.070313,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,55521.070313,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,54155.792969,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,53973.757813,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,53882.730469,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,52972.554688,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,53336.632813,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,52608.488281,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,52699.492188,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,53298.417969,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,53298.417969,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,53756.312500,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,54031.050781,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,54855.250000,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,54672.097656,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,55313.140625,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,55771.039063,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,55771.039063,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,54946.824219,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,54488.941406,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,54946.824219,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,55771.039063,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,55771.039063,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,55038.414063,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,55129.980469,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,55313.140625,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,54763.667969,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,54031.050781,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,53206.839844,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,51833.179688,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,52565.796875,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,53847.890625,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,53573.152344,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,55221.562500,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,55038.414063,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,55129.980469,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,55129.980469,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,56137.339844,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,55862.609375,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,57877.324219,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,60716.242188,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,60166.777344,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,59342.574219,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,59159.414063,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,59250.996094,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,61815.187500,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,61998.339844,32158235
2020-11-25,67900.000000,68300.000000,66500.000000,66600.000000,60990.984375,32447065
2020-11-26,66100.000000,68000.000000,66000.000000,68000.000000,62273.070313,19023323
2020-11-27,68000.000000,68400.000000,67600.000000,68200.000000,62456.230469,14063434
2020-11-30,68400.000000,68600.000000,66700.000000,66700.000000,61082.566406,43811016
2020-12-01,67100.000000,68300.000000,67100.000000,67800.000000,62089.910156,22327173
2020-12-02,68400.000000,69900.000000,68300.000000,69500.000000,63646.730469,29703942
2020-12-03,70100.000000,70500.000000,69300.000000,69700.000000,63829.898438,23677989
2020-12-04,70400.000000,72100.000000,70100.000000,71500.000000,65478.300781,28130533
2020-12-07,72400.000000,73500.000000,71900.000000,72900.000000,66760.390625,28490496
2020-12-08,72200.000000,72900.000000,71600.000000,71700.000000,65661.468750,25000338
2020-12-09,72100.000000,73900.000000,72000.000000,73900.000000,67676.171875,24077996
2020-12-10,72700.000000,73800.000000,72500.000000,72900.000000,66760.390625,39882928
2020-12-11,73500.000000,73800.000000,73100.000000,73400.000000,67218.289063,18486672
2020-12-14,73600.000000,74500.000000,73200.000000,73800.000000,67584.601563,21510415
2020-12-15,73800.000000,74100.000000,73300.000000,73800.000000,67584.601563,20863671
2020-12-16,74100.000000,74500.000000,73400.000000,73800.000000,67584.601563,17512081
2020-12-17,73400.000000,73700.000000,72600.000000,73300.000000,67126.718750,24293214
2020-12-18,73300.000000,73700.000000,73000.000000,73000.000000,66851.984375,17613029
2020-12-21,73100.000000,73400.000000,72000.000000,73000.000000,66851.984375,20367355
2020-12-22,72500.000000,73200.000000,72100.000000,72300.000000,66210.937500,16304910
2020-12-23,72400.000000,74000.000000,72300.000000,73900.000000,67676.171875,19411326
2020-12-24,74100.000000,78800.000000,74000.000000,77800.000000,71247.726563,32502870
2020-12-28,79000.000000,80100.000000,78200.000000,78700.000000,72071.929688,40085044
2020-12-29,78800.000000,78900.000000,77300.000000,78300.000000,73510.203125,30339449
2020-12-30,77400.000000,81300.000000,77300.000000,81000.000000,76045.062500,29417421
2021-01-04,81000.000000,84400.000000,80200.000000,83000.000000,77922.703125,38655276
2021-01-05,81600.000000,83900.000000,81600.000000,83900.000000,78767.640625,35335669
2021-01-06,83300.000000,84500.000000,82100.000000,82200.000000,77171.640625,42089013
2021-01-07,82800.000000,84200.000000,82700.000000,82900.000000,77828.812500,32644642
2021-01-08,83300.000000,90000.000000,83000.000000,88800.000000,83367.898438,59013307
2021-01-11,90000.000000,96800.000000,89500.000000,91000.000000,85433.312500,90306177
2021-01-12,90300.000000,91400.000000,87800.000000,90600.000000,85057.789063,48682416
2021-01-13,89800.000000,91200.000000,89100.000000,89700.000000,84212.859375,36068848
2021-01-14,88700.000000,90000.000000,88700.000000,89700.000000,84212.859375,26393970
2021-01-15,89800.000000,91800.000000,88000.000000,88000.000000,82616.828125,33431809
2021-01-18,86600.000000,87300.000000,84100.000000,85000.000000,79800.359375,43227951
2021-01-19,84500.000000,88000.000000,83600.000000,87000.000000,81677.992188,39895044
2021-01-20,89000.000000,89000.000000,86500.000000,87200.000000,81865.789063,25211127
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,82710.734375,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,81490.234375,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,83931.195313,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,81396.375000,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,80363.648438,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,78579.875000,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,76983.882813,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,77922.703125,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,79237.070313,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,79424.820313,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,77453.289063,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,78392.109375,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,77922.703125,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,77641.054688,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,76608.335938,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,79049.289063,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,79706.468750,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,78110.476563,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,77077.765625,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,77547.171875,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,77171.640625,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,76983.882813,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,76983.882813,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,80082.000000,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,77453.289063,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,78485.992188,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,78861.523438,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,77359.398438,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,77077.765625,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,76983.882813,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,76420.578125,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,75951.164063,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,76983.882813,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,77734.921875,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,76796.109375,13735798
2021-03-16,82200.000000,83000.000000,82100.000000,82800.000000,77734.921875,12293537
2021-03-17,82800.000000,82900.000000,82000.000000,82300.000000,77265.523438,11625146
2021-03-18,82800.000000,83800.000000,82600.000000,82900.000000,77828.812500,18585244
2021-03-19,82100.000000,82500.000000,81800.000000,81900.000000,76889.992188,15869700
2021-03-22,82000.000000,82300.000000,81700.000000,82000.000000,76983.882813,12670506
2021-03-23,82600.000000,82900.000000,81800.000000,81800.000000,76796.109375,13299907
2021-03-24,81000.000000,81600.000000,80700.000000,81000.000000,76045.062500,17926638
2021-03-25,81000.000000,82100.000000,80800.000000,81200.000000,76232.804688,14758826
2021-03-26,81400.000000,81600.000000,81000.000000,81500.000000,76514.460938,12845778
2021-03-29,81700.000000,81700.000000,81000.000000,81600.000000,76608.335938,14952134
2021-03-30,81600.000000,82300.000000,81300.000000,82200.000000,77514.570313,13121698
2021-03-31,82400.000000,82700.000000,81400.000000,81400.000000,76760.164063,17240518
2021-04-01,82500.000000,83000.000000,82000.000000,82900.000000,78174.664063,18676461
2021-04-02,84000.000000,85200.000000,83900.000000,84800.000000,79966.359375,22997538
2021-04-05,85800.000000,86000.000000,84800.000000,85400.000000,80532.164063,16255990
2021-04-06,86200.000000,86200.000000,85100.000000,86000.000000,81097.953125,19042023
2021-04-07,86100.000000,86200.000000,85400.000000,85600.000000,80720.765625,17885538
2021-04-08,85700.000000,85700.000000,84100.000000,84700.000000,79872.062500,19244259
2021-04-09,84700.000000,84900.000000,83400.000000,83600.000000,78834.757813,18193707
2021-04-12,84100.000000,84100.000000,83100.000000,83200.000000,78457.578125,12915282
2021-04-13,83000.000000,84500.000000,82800.000000,84000.000000,79211.960938,15238206
2021-04-14,84000.000000,84300.000000,83400.000000,84000.000000,79211.960938,13794652
2021-04-15,83700.000000,84500.000000,83400.000000,84100.000000,79306.257813,16377412
2021-04-16,84700.000000,84700.000000,83600.000000,83900.000000,79117.664063,15429522
2021-04-19,83800.000000,84000.000000,83300.000000,83300.000000,78551.875000,15287311
2021-04-20,83300.000000,84000.000000,83100.000000,83900.000000,79117.664063,15521965
2021-04-21,83300.000000,83500.000000,82500.000000,82600.000000,77891.765625,21636079
2021-04-22,82900.000000,83000.000000,82400.000000,82400.000000,77703.156250,13934746
2021-04-23,81900.000000,82900.000000,81600.000000,82800.000000,78080.351563,17805080
2021-04-26,82900.000000,83500.000000,82600.000000,83500.000000,78740.460938,15489938
2021-04-27,83200.000000,83300.000000,82500.000000,82900.000000,78174.664063,12941533
2021-04-28,83200.000000,83200.000000,82100.000000,82100.000000,77420.281250,15596759
2021-04-29,82400.000000,82500.000000,81500.000000,81700.000000,77043.054688,20000973
2021-04-30,81900.000000,82100.000000,81500.000000,81500.000000,76854.468750,18673197
2021-05-03,81000.000000,82400.000000,81000.000000,81700.000000,77043.054688,15710336
2021-05-04,81900.000000,82600.000000,81800.000000,82600.000000,77891.765625,12532550
2021-05-06,81700.000000,82300.000000,81700.000000,82300.000000,77608.867188,17047511
2021-05-07,81800.000000,82100.000000,81500.000000,81900.000000,77231.664063,14154882
2021-05-10,82300.000000,83500.000000,81800.000000,83200.000000,78457.578125,19385027
2021-05-11,82500.000000,82600.000000,81100.000000,81200.000000,76571.554688,28996680
2021-05-12,80800.000000,81200.000000,79800.000000,80000.000000,75439.968750,35812268
2021-05-13,78900.000000,79600.000000,78400.000000,78500.000000,74025.484375,31490096
2021-05-14,79000.000000,80300.000000,78900.000000,80100.000000,75534.265625,16450920
2021-05-17,80800.000000,80900.000000,79200.000000,79600.000000,75062.757813,17740855
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,75062.757813,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,74968.468750,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,75534.265625,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,75157.085938,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,75345.656250,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,75251.382813,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,75062.757813,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,75534.265625,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,75911.460938,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,76005.757813,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,76194.375000,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,78080.351563,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,77514.570313,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,77231.664063,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,77231.664063,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,76477.265625,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,76382.976563,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,76382.976563,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,75911.460938,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,76288.664063,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,77137.359375,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,76288.664063,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,75911.460938,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,75345.656250,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,75439.968750,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,75534.265625,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,76571.554688,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,76948.757813,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,77231.664063,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,76721.140625,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,76436.976563,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,75868.679688,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,75773.968750,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,76152.835938,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,76910.578125,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,76531.710938,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,75679.242188,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,75205.640625,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,75489.828125,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,75584.539063,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,75300.375000,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,76342.265625,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,75584.539063,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,74826.804688,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,74826.804688,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,74353.210938,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,75489.828125,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,75110.937500,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,74637.335938,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,74353.210938,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,75016.234375,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,74826.804688,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,74353.210938,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,75110.937500,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,77100.007813,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,78520.765625,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,77763.031250,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,77194.734375,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,77194.734375,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,75963.390625,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,74353.210938,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,72932.437500,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,70469.789063,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,70280.351563,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,69996.195313,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,69238.468750,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,68859.578125,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,69427.898438,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,71606.414063,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,71701.117188,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,70659.218750,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,70375.078125,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,70659.218750,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,72648.296875,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,72743.007813,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,71985.257813,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,72553.570313,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,73216.593750,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,72079.984375,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,72269.414063,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,71322.242188,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,71322.242188,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,72269.414063,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,72553.570313,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,72932.437500,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,72079.984375,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,73121.867188,16289502
2021-09-23,77500.000000,77600.000000,76800.000000,77400.000000,73311.304688,17055590
2021-09-24,77600.000000,77700.000000,77100.000000,77300.000000,73216.593750,12247274
2021-09-27,77300.000000,77700.000000,77000.000000,77700.000000,73595.453125,11699798
2021-09-28,77700.000000,77800.000000,76200.000000,76300.000000,72269.414063,15406382
2021-09-29,74800.000000,75300.000000,73800.000000,74100.000000,70519.273438,23992458
2021-09-30,74300.000000,74800.000000,73700.000000,74100.000000,70519.273438,19919361
2021-10-01,73900.000000,74000.000000,72900.000000,73200.000000,69662.773438,15803395
2021-10-05,73000.000000,73000.000000,71400.000000,72200.000000,68711.085938,24013921
2021-10-06,72600.000000,72800.000000,71200.000000,71300.000000,67854.585938,18956962
2021-10-07,71600.000000,72100.000000,71300.000000,71600.000000,68140.085938,13683532
2021-10-08,72300.000000,72400.000000,71500.000000,71500.000000,68044.914063,14043287
2021-10-12,70700.000000,70900.000000,68700.000000,69000.000000,65665.726563,31001484
2021-10-13,68700.000000,69600.000000,68300.000000,68800.000000,65475.394531,24172015
2021-10-14,69000.000000,69800.000000,68800.000000,69400.000000,66046.398438,19520641
2021-10-15,70200.000000,71000.000000,70000.000000,70100.000000,66712.578125,18051612
2021-10-18,70200.000000,70300.000000,69200.000000,70200.000000,66807.734375,13486391
2021-10-19,70800.000000,71000.000000,70400.000000,70600.000000,67188.421875,9507991
2021-10-20,70700.000000,71000.000000,70200.000000,70300.000000,66902.914063,10151638
2021-10-21,70300.000000,70600.000000,70000.000000,70200.000000,66807.734375,10891094
2021-10-22,70000.000000,70700.000000,70000.000000,70400.000000,66998.078125,8395448
2021-10-25,69900.000000,70600.000000,69500.000000,70200.000000,66807.734375,10029621
2021-10-26,70600.000000,71500.000000,70400.000000,71100.000000,67664.257813,10528252
2021-10-27,71000.000000,71000.000000,70000.000000,70100.000000,66712.578125,10295316
2021-10-28,69500.000000,72200.000000,69500.000000,70700.000000,67283.570313,20644902
2021-10-29,71200.000000,71600.000000,69700.000000,69800.000000,66427.070313,17016151
2021-11-01,70200.000000,70600.000000,69900.000000,69900.000000,66522.242188,11503729
2021-11-02,70800.000000,72200.000000,70700.000000,71500.000000,68044.914063,16812570
2021-11-03,71700.000000,71700.000000,70100.000000,70400.000000,66998.078125,12770428
2021-11-04,71200.000000,71600.000000,70500.000000,70600.000000,67188.421875,11818987
2021-11-05,71600.000000,71600.000000,70200.000000,70200.000000,66807.734375,12667743
2021-11-08,70400.000000,70600.000000,69800.000000,70600.000000,67188.421875,11121981
2021-11-09,70300.000000,71000.000000,70100.000000,70500.000000,67093.242188,11159589
2021-11-10,70300.000000,70900.000000,70200.000000,70200.000000,66807.734375,9422009
2021-11-11,69900.000000,70000.000000,69600.000000,69900.000000,66522.242188,11489122
2021-11-12,70200.000000,70900.000000,69900.000000,70600.000000,67188.421875,10087450
2021-11-15,71700.000000,71900.000000,70900.000000,71400.000000,67949.750000,12420710
2021-11-16,71500.000000,72000.000000,71300.000000,71300.000000,67854.585938,10919239
2021-11-17,71300.000000,71600.000000,70600.000000,70700.000000,67283.570313,11027606
2021-11-18,70700.000000,71000.000000,70200.000000,70200.000000,66807.734375,10144957
2021-11-19,70400.000000,71400.000000,70100.000000,71200.000000,67759.421875,11954728
2021-11-22,73300.000000,75200.000000,73000.000000,74900.000000,71280.625000,27506623
2021-11-23,76000.000000,76000.000000,74500.000000,75300.000000,71661.296875,22029195
2021-11-24,76000.000000,76200.000000,74100.000000,74800.000000,71185.453125,15652305
2021-11-25,75100.000000,75100.000000,73600.000000,73700.000000,70138.609375,12559258
2021-11-26,73500.000000,74100.000000,72000.000000,72300.000000,68806.265625,13002242
2021-11-29,71700.000000,73000.000000,71400.000000,72300.000000,68806.265625,16682559
2021-11-30,73200.000000,73900.000000,70500.000000,71300.000000,67854.585938,30364841
2021-12-01,72000.000000,74800.000000,71600.000000,74400.000000,70804.789063,21954856
2021-12-02,73900.000000,75800.000000,73800.000000,75800.000000,72137.132813,23652940
2021-12-03,75600.000000,76000.000000,74100.000000,75600.000000,71946.812500,18330240
2021-12-06,75100.000000,76700.000000,74900.000000,76300.000000,72612.968750,16391250
2021-12-07,76100.000000,77700.000000,75600.000000,77400.000000,73659.812500,19232453
2021-12-08,78300.000000,78600.000000,77100.000000,77400.000000,73659.812500,21558340
2021-12-09,77400.000000,78200.000000,77000.000000,78200.000000,74421.148438,21604528
2021-12-10,77400.000000,77600.000000,76800.000000,76900.000000,73183.976563,9155219
2021-12-13,77200.000000,78300.000000,76500.000000,76800.000000,73088.812500,15038750
2021-12-14,76500.000000,77200.000000,76200.000000,77000.000000,73279.140625,10976660
2021-12-15,76400.000000,77600.000000,76300.000000,77600.000000,73850.148438,9584939
2021-12-16,78500.000000,78500.000000,77400.000000,77800.000000,74040.492188,11996128
2021-12-17,76800.000000,78000.000000,76800.000000,78000.000000,74230.835938,13108479
2021-12-20,77600.000000,77800.000000,76800.000000,77100.000000,73374.312500,11264375
2021-12-21,77900.000000,78300.000000,77500.000000,78100.000000,74325.992188,14245298
2021-12-22,78900.000000,79400.000000,78800.000000,79400.000000,75563.156250,17105892
2021-12-23,79800.000000,80000.000000,79300.000000,79900.000000,76039.007813,13577498
2021-12-24,80200.000000,80800.000000,80200.000000,80500.000000,76610.015625,12086380
2021-12-27,80600.000000,80600.000000,79800.000000,80200.000000,76324.507813,10783368
2021-12-28,80200.000000,80400.000000,79700.000000,80300.000000,76419.687500,18226325
2021-12-29,80200.000000,80200.000000,78500.000000,78800.000000,75330.812500,19794795
2021-12-30,78900.000000,79500.000000,78100.000000,78300.000000,74852.828125,14236700
2022-01-04,78800.000000,79200.000000,78300.000000,78700.000000,75235.226563,12427416
2022-01-05,78800.000000,79000.000000,76400.000000,77400.000000,73992.453125,25470640
2022-01-06,76700.000000,77600.000000,76600.000000,76900.000000,73514.476563,12931954
2022-01-07,78100.000000,78400.000000,77400.000000,78300.000000,74852.828125,15163757
2022-01-10,78100.000000,78100.000000,77100.000000,78000.000000,74566.046875,9947422
2022-01-11,78400.000000,79000.000000,78000.000000,78900.000000,75426.406250,13221123
2022-01-12,79500.000000,79600.000000,78600.000000,78900.000000,75426.406250,11000502
2022-01-13,79300.000000,79300.000000,77900.000000,77900.000000,74470.453125,13889401
2022-01-14,77700.000000,78100.000000,77100.000000,77300.000000,73896.859375,10096725
2022-01-17,77600.000000,77800.000000,76900.000000,77500.000000,74088.062500,8785122
2022-01-18,77600.000000,77800.000000,76600.000000,77000.000000,73610.062500,9592788
2022-01-19,76500.000000,76900.000000,76100.000000,76300.000000,72940.890625,10598290
2022-01-20,76200.000000,76700.000000,75900.000000,76500.000000,73132.078125,9708168
2022-01-21,75800.000000,75800.000000,74700.000000,75600.000000,72271.710938,15774888
